age,sex,juv_misd_count,juv_fel_count,priors_count,c_charge_degree,c_charge_desc,is_recid
25,Female,0,0,2,(F3),Crim Use of Personal ID Info,1
25,Female,0,0,2,(F3),Crim Use of Personal ID Info,1
26,Female,0,0,1,(F3),Grand Theft in the 3rd Degree,0
38,Male,0,0,5,(F3),Driving While License Revoked,0
35,Male,0,0,2,(M1),Battery,0
24,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,0
50,Male,0,0,10,(F3),arrest case no charge,0
22,Male,1,1,4,(F3),Grand Theft in the 3rd Degree,0
55,Male,0,0,8,(F3),Uttering Worthless Check +$150,1
32,Male,0,0,4,(F3),Felony Battery w/Prior Convict,1
29,Male,0,0,1,(F1),arrest case no charge,0
46,Male,0,0,0,(F3),Possession Of Methamphetamine,0
27,Female,0,0,0,(M1),Battery,0
32,Male,0,0,6,(F3),Felony Driving While Lic Suspd,0
29,Male,0,0,0,(F3),Poss Pyrrolidinovalerophenone,0
53,Male,0,0,1,(M1),Battery,1
27,Female,0,0,1,(F2),arrest case no charge,1
29,Male,0,0,4,(F3),Possession of Cocaine,0
29,Male,0,0,5,(F2),Aggravated Battery / Pregnant,0
40,Female,0,0,5,(F3),Grand Theft in the 3rd Degree,0
26,Male,0,0,0,(F2),Burglary Unoccupied Dwelling,1
23,Male,0,0,3,(M1),Battery,1
43,Male,0,0,3,(M1),Battery,1
53,Male,0,0,1,(F3),Resist Officer w/Violence,0
24,Male,0,0,1,(M1),Battery,1
33,Male,0,0,18,(F3),Grand Theft (Motor Vehicle),1
30,Female,0,0,1,(F3),Felony Driving While Lic Suspd,0
32,Male,0,0,1,(M2),Assault,1
38,Female,0,0,7,(F3),Grand Theft in the 3rd Degree,1
56,Male,0,0,2,(F3),False Imprisonment,0
40,Male,0,0,20,(F3),Driving While License Revoked,0
55,Female,0,0,5,(F3),Burglary Structure Unoccup,1
31,Male,0,0,7,(M1),Battery,0
29,Male,0,0,2,(F3),Possession of Cocaine,0
36,Female,0,0,1,(M1),Battery,0
34,Male,0,0,16,(F3),Possession of Cannabis,1
41,Male,0,0,1,(M2),Lve/Scen/Acc/Veh/Prop/Damage,1
57,Male,0,0,7,(F3),arrest case no charge,1
26,Male,0,0,1,(F3),arrest case no charge,1
39,Male,0,0,2,(F2),arrest case no charge,1
27,Male,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
45,Male,0,0,0,(F3),Possession of Cocaine,1
26,Male,0,0,2,(F3),Driving While License Revoked,0
64,Male,0,0,17,(F2),Aggrav Battery w/Deadly Weapon,0
20,Male,0,0,4,(F3),Deliver Cannabis,0
49,Male,0,0,1,(M1),Battery,0
48,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
48,Female,0,0,1,(F3),arrest case no charge,0
33,Male,0,0,0,(F3),Battery on Law Enforc Officer,0
52,Male,0,0,7,(M1),Battery,0
22,Male,0,0,2,(F7),arrest case no charge,1
57,Male,0,0,13,(F3),Possession of Cocaine,0
41,Male,0,0,1,(M1),Driving Under The Influence,0
49,Male,0,0,3,(F2),arrest case no charge,0
43,Female,0,0,0,(M1),Battery,0
35,Male,0,0,2,(F3),Burglary Structure Unoccup,0
24,Male,0,0,3,(F3),Possession of Cocaine,0
27,Male,0,0,11,(F3),Driving While License Revoked,1
23,Male,1,0,2,(F3),Grand Theft in the 3rd Degree,0
56,Male,0,0,28,(F3),Aggravated Assault W/dead Weap,0
28,Male,0,0,2,(F2),Poss Cocaine/Intent To Del/Sel,1
21,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
33,Male,0,0,5,(M2),Battery,1
25,Male,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,1
36,Male,2,0,17,(F3),arrest case no charge,1
25,Female,0,0,0,(F3),Possession Of Alprazolam,0
29,Female,0,0,0,(M1),Battery,0
31,Male,0,0,3,(F3),Felony Driving While Lic Suspd,1
26,Male,0,0,0,(F3),Uttering a Forged Instrument,0
46,Male,0,0,0,(MO3),DOC/Cause Public Danger,0
24,Female,0,0,0,(F3),arrest case no charge,0
28,Male,0,0,4,(F3),Battery on a Person Over 65,1
28,Male,0,0,12,(M2),Criminal Mischief Damage <$200,1
30,Male,0,1,2,(F2),"Del 3,4 Methylenedioxymethcath",0
36,Male,0,0,0,(M2),Driving Under The Influence,0
56,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
21,Male,0,0,0,(F3),Att Burgl Unoccupied Dwel,0
23,Male,0,0,0,(M2),Disorderly Conduct,1
24,Male,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,0
40,Male,0,0,0,(M2),Driving Under The Influence,0
36,Male,0,0,1,(M1),Battery,0
50,Male,0,0,1,(M2),Prowling/Loitering,1
33,Male,0,0,1,(M2),Leave Acc/Attend Veh/More $50,0
24,Male,0,0,0,(M1),Battery,0
55,Female,0,0,2,(F2),Aggrav Battery w/Deadly Weapon,0
48,Male,0,0,1,(M1),Battery,0
22,Male,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",1
27,Male,0,0,0,(M1),Resist/Obstruct W/O Violence,0
26,Male,0,0,12,(M2),arrest case no charge,0
25,Male,0,0,4,(F3),arrest case no charge,0
58,Female,0,0,2,(M1),arrest case no charge,0
28,Male,0,0,0,(F3),Burglary Conveyance Unoccup,0
38,Male,0,0,14,(F3),Grand Theft in the 3rd Degree,0
31,Male,0,0,1,(F3),Driving While License Revoked,0
30,Female,0,0,3,(F3),Felony Driving While Lic Suspd,0
27,Female,0,0,1,(F3),arrest case no charge,0
52,Male,0,0,1,(F2),arrest case no charge,0
23,Male,0,0,2,(F3),Grand Theft (Motor Vehicle),0
37,Male,0,0,4,(F3),Felony Driving While Lic Suspd,0
37,Male,0,0,16,(F3),arrest case no charge,1
37,Male,0,0,16,(F3),arrest case no charge,1
41,Female,0,0,1,(M1),Battery,0
51,Male,0,0,2,(M1),Viol Injunct Domestic Violence,0
20,Male,0,0,0,(F2),Deliver Cannabis 1000FTSch,1
20,Male,0,0,0,(F2),Deliver Cannabis 1000FTSch,1
45,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
21,Male,0,0,0,(M1),Battery,1
24,Male,0,0,0,(F3),Possession of Cannabis,0
22,Male,0,0,1,(M1),Battery,0
38,Male,0,0,7,(M1),Battery,0
31,Male,0,0,0,(F3),Forging Bank Bills/Promis Note,0
28,Male,0,0,0,(F3),Possession Of Methamphetamine,0
21,Male,1,0,2,(F2),Burglary Dwelling Occupied,1
30,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
39,Male,0,0,1,(F3),Unlawful Conveyance of Fuel,0
36,Female,0,0,0,(M1),Battery,0
34,Male,0,0,22,(F3),Driving While License Revoked,1
32,Male,1,0,2,(F3),arrest case no charge,0
45,Male,0,0,0,(M1),Battery,0
26,Female,1,0,5,(M1),Battery,0
36,Male,0,0,7,(M1),arrest case no charge,0
24,Male,0,0,0,(M1),Battery,1
25,Male,0,0,2,(F3),Dispense Optical Dev w/out Prescr,0
27,Male,0,0,9,(F3),Poss Contr Subst W/o Prescript,1
27,Male,0,0,9,(F3),Poss Contr Subst W/o Prescript,1
45,Male,0,0,0,(F3),Possession of Cocaine,0
30,Male,0,0,0,(F3),arrest case no charge,0
61,Male,0,0,8,(M1),arrest case no charge,0
43,Male,0,0,2,(F1),arrest case no charge,0
48,Male,0,0,2,(F3),arrest case no charge,0
26,Male,0,0,1,(F3),Deliver Cocaine,0
32,Male,3,0,7,(F2),arrest case no charge,1
57,Female,0,0,2,(F3),Possession of Cocaine,0
40,Female,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
33,Male,0,0,6,(F3),Grand Theft in the 3rd Degree,1
53,Male,0,0,3,(F1),arrest case no charge,0
30,Male,0,0,3,(F3),Tampering With Physical Evidence,0
36,Male,0,1,8,(M1),Battery,0
30,Male,0,0,2,(F3),Possession of Cocaine,1
29,Male,0,0,1,(M2),Leave Acc/Attend Veh/More $50,0
41,Male,0,0,1,(F3),arrest case no charge,0
21,Female,0,0,1,(F3),arrest case no charge,1
36,Male,0,0,2,(M1),DUI Level 0.15 Or Minor In Veh,0
59,Male,0,0,17,(F3),Fail Register Career Offender,0
35,Male,0,0,6,(F3),arrest case no charge,1
35,Male,0,0,6,(F3),arrest case no charge,1
49,Male,0,0,0,(M1),Viol Injunction Protect Dom Vi,0
26,Male,0,0,5,(F3),arrest case no charge,1
21,Male,1,0,2,(F3),Aggravated Assault w/Firearm,1
19,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
49,Male,0,0,29,(F3),Felony Driving While Lic Suspd,1
23,Male,0,0,1,(F3),arrest case no charge,0
37,Female,0,0,23,(M1),Battery,1
33,Male,0,0,0,(M1),Battery,0
20,Male,0,1,1,(F7),arrest case no charge,1
20,Male,0,1,1,(F7),arrest case no charge,1
28,Male,0,0,1,(F3),arrest case no charge,0
29,Male,0,0,3,(F3),Pos Cannabis W/Intent Sel/Del,1
25,Male,0,0,1,(F3),"Poss 3,4 MDMA (Ecstasy)",1
20,Male,0,0,2,(F2),arrest case no charge,1
49,Male,0,0,9,(F3),Felony/Driving Under Influence,0
30,Male,0,0,3,(M1),Battery,1
55,Male,0,0,5,(F3),Possession of Cocaine,0
21,Male,0,0,0,(F3),Possession of Cocaine,0
26,Male,0,0,0,(M2),DUI Property Damage/Injury,0
52,Female,0,0,6,(F3),arrest case no charge,0
27,Male,1,0,12,(M1),Battery,0
52,Male,0,0,16,(F3),arrest case no charge,1
27,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,1
60,Male,0,0,2,(M1),DUI Property Damage/Injury,0
44,Male,0,0,0,(M1),Viol Injunct Domestic Violence,0
30,Male,0,0,1,(F3),Aggravated Assault W/Dead Weap,0
25,Female,0,0,2,(M1),Battery,0
29,Female,0,0,5,(F3),Possession of Cocaine,0
43,Male,0,0,4,(F3),Felony Driving While Lic Suspd,0
20,Female,0,0,4,(F3),arrest case no charge,1
28,Male,0,0,3,(F3),Possession of Oxycodone,1
39,Male,0,0,3,(M1),Battery,1
22,Male,0,0,1,(F3),Solicitation On Felony 3 Deg,0
20,Male,0,0,1,(F3),Grand Theft in the 3rd Degree,0
31,Male,0,0,9,(F3),Aggravated Assault w/Firearm,0
24,Male,0,0,1,(F3),Possession of Cannabis,1
28,Female,0,0,0,(F1),Arson in the First Degree,0
35,Male,0,0,10,(F3),arrest case no charge,1
30,Male,0,0,0,(M1),Battery,0
22,Male,0,0,0,(F3),Burglary Conveyance Unoccup,1
49,Male,0,0,0,(M1),Battery,0
27,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
59,Male,0,0,12,(F3),Possession of Cocaine,0
39,Male,0,0,9,(F3),"Poss3,4 Methylenedioxymethcath",0
30,Male,0,0,9,(F1),arrest case no charge,0
46,Female,0,0,1,(F2),arrest case no charge,0
47,Male,0,0,3,(M1),Criminal Mischief>$200<$1000,0
26,Male,0,0,5,(M1),Aggravated Battery,0
33,Male,0,0,3,(F3),arrest case no charge,0
26,Male,0,0,9,(F3),Driving While License Revoked,0
23,Female,0,0,0,(F3),Burglary Conveyance Unoccup,0
22,Female,0,0,0,(M1),Battery,0
49,Male,0,0,0,(M1),Resist/Obstruct W/O Violence,0
52,Female,0,0,0,(F3),Felony Driving While Lic Suspd,1
43,Male,0,0,19,(F3),arrest case no charge,0
22,Female,0,0,0,(M1),Battery,1
24,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
54,Male,0,0,0,(F3),Corrupt Public Servant,0
50,Male,0,0,2,(M2),Disorderly Intoxication,0
20,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,1
25,Male,0,0,1,(F3),"Poss3,4 Methylenedioxymethcath",0
46,Female,0,0,0,(F3),Cruelty Toward Child,0
52,Male,0,0,4,(F3),Tampering With Physical Evidence,0
53,Female,0,0,1,(F3),Possession of Cocaine,0
26,Male,0,0,1,(F1),arrest case no charge,1
22,Male,0,0,0,(M1),Battery,0
49,Male,0,0,0,(F3),Grand Theft Dwell Property,0
38,Male,0,1,10,(F3),Burglary Structure Unoccup,1
36,Female,0,0,9,(F3),Felony Driving While Lic Suspd,1
22,Female,0,0,1,(F3),arrest case no charge,0
34,Female,0,0,5,(F3),Driving While License Revoked,1
18,Male,0,5,4,(F3),arrest case no charge,1
18,Male,0,5,4,(F3),arrest case no charge,1
30,Male,0,0,0,(F2),arrest case no charge,0
26,Female,0,0,3,(F3),Possession Of Alprazolam,1
53,Male,0,0,0,(M2),Disorderly Conduct,0
23,Female,0,0,0,(F3),Possession Of Methamphetamine,0
32,Female,0,0,8,(M2),Prostitution/Lewd Act Assignation,1
71,Male,0,0,1,(F6),arrest case no charge,0
50,Male,0,0,1,(M2),Driving License Suspended,0
44,Male,0,0,1,(M1),Driving Under The Influence,1
53,Male,0,0,9,(F3),Grand Theft in the 3rd Degree,1
27,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
22,Male,0,0,4,(F3),Grand Theft in the 3rd Degree,0
27,Male,0,0,6,(F3),Grand Theft In The 3Rd Degree,0
27,Male,0,0,4,(F3),Poss Pyrrolidinovalerophenone,1
25,Male,0,0,2,(F3),Possession of Cocaine,1
48,Male,0,0,18,(F3),Felony Petit Theft,1
19,Male,1,0,1,(F3),Possession of Cocaine,1
53,Male,0,0,0,(F3),Aggravated Assault W/dead Weap,0
52,Male,0,1,18,(F3),arrest case no charge,0
39,Male,0,0,0,(M1),Resist/Obstruct W/O Violence,0
37,Male,0,0,2,(F1),arrest case no charge,1
27,Male,0,1,6,(F3),Possession of Cocaine,1
29,Female,0,0,1,(F3),Possession of Hydromorphone,1
21,Female,0,0,2,(F3),Grand Theft in the 3rd Degree,1
24,Female,0,0,7,(F3),Grand Theft in the 3rd Degree,0
33,Male,0,0,0,(M1),Battery,0
24,Female,0,0,1,(M1),DUI Level 0.15 Or Minor In Veh,0
46,Male,0,0,1,(F3),Possession of Oxycodone,0
32,Male,0,0,7,(F3),Driving While License Revoked,0
24,Male,0,0,2,(F2),Lewd/Lasc Battery Pers 12+/<16,0
38,Female,0,0,0,(F7),Burglary Assault/Battery Armed,0
30,Male,2,0,13,(F3),Grand Theft (Motor Vehicle),1
50,Female,0,0,0,(M2),Driving Under The Influence,0
22,Female,0,0,1,(F3),Crimin Mischief Damage $1000+,0
26,Male,0,0,0,(M1),Battery,0
26,Male,2,0,27,(M1),Battery,1
57,Male,0,0,2,(F2),Lewd/Lasc Exhib Presence <16yr,0
32,Male,0,0,0,(F3),Felony Battery (Dom Strang),0
43,Male,0,0,0,(F1),arrest case no charge,0
22,Male,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,0
26,Male,0,0,1,(M1),arrest case no charge,0
28,Female,0,0,9,(M2),arrest case no charge,1
32,Male,0,0,5,(F3),Possession of Cocaine,0
51,Male,0,0,3,(F3),Felony DUI (level 3),0
31,Male,0,0,0,(F3),Tamper With Witness/Victim/CI,0
30,Male,0,0,7,(F3),Fleeing Or Attmp Eluding A Leo,0
41,Male,0,0,3,(F3),Felony Driving While Lic Suspd,0
63,Male,0,0,3,(M1),Tampering With Physical Evidence,0
24,Male,0,0,1,(F3),Del Cannabis For Consideration,0
48,Male,0,0,3,(F3),Child Abuse,1
26,Male,0,0,0,(M2),Driving License Suspended,1
31,Male,0,0,6,(F3),Felony Driving While Lic Suspd,1
27,Male,2,1,6,(M2),arrest case no charge,0
25,Male,0,0,0,(M2),Assault,0
24,Female,0,0,1,(F1),arrest case no charge,0
36,Male,0,1,7,(F2),Burglary Unoccupied Dwelling,0
56,Male,0,0,3,(M1),Battery,0
29,Female,0,0,1,(M1),Battery,0
30,Female,0,0,3,(F2),arrest case no charge,1
21,Male,0,0,1,(F3),Burglary Conveyance Unoccup,0
21,Male,0,0,0,(F3),Attempted Robbery  No Weapon,0
22,Male,0,0,1,(F3),Burglary Conveyance Unoccup,1
28,Female,0,0,0,(M1),Battery,0
35,Male,0,0,2,(F3),Sell or Offer for Sale Counterfeit Goods,0
23,Male,0,0,0,(F3),Fleeing or Eluding a LEO,0
48,Male,0,0,4,(F3),arrest case no charge,0
49,Male,0,0,14,(M2),arrest case no charge,0
22,Male,1,0,4,(M1),Battery,1
27,Male,0,0,5,(F3),Felony Battery (Dom Strang),0
37,Male,0,0,2,(F3),arrest case no charge,0
33,Male,0,0,0,(F3),Aggravated Assault W/Dead Weap,0
44,Male,0,0,1,(M1),Battery,0
22,Male,0,0,2,(F3),arrest case no charge,0
44,Female,0,0,1,(F3),arrest case no charge,0
23,Male,0,0,5,(F3),False Imprisonment,1
69,Male,0,0,1,(F3),Possession Child Pornography,0
22,Male,0,0,0,(M1),Battery,1
24,Male,0,0,0,(F3),"Poss3,4 Methylenedioxymethcath",0
44,Male,0,0,2,(M2),arrest case no charge,0
64,Male,0,0,5,(F3),Felony Driving While Lic Suspd,0
26,Male,0,0,4,(M2),Fail Register Vehicle,0
26,Female,0,0,0,(M2),Exposes Culpable Negligence,0
29,Male,0,0,2,(F3),arrest case no charge,0
69,Male,0,0,0,(M1),Battery,0
26,Male,0,0,0,(F3),Possession of Cannabis,0
35,Male,0,0,1,(F3),arrest case no charge,0
30,Male,0,0,1,(M2),Driving Under The Influence,0
23,Male,0,0,3,(F3),Felony Driving While Lic Suspd,0
25,Male,0,0,2,(M2),Lve/Scen/Acc/Veh/Prop/Damage,0
23,Male,0,0,1,(F2),Burglary Unoccupied Dwelling,1
42,Male,0,0,1,(F2),Armed Trafficking in Cannabis,0
31,Male,0,0,9,(F3),Driving While License Revoked,0
23,Male,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0
28,Female,0,0,0,(F7),Burglary Dwelling Assault/Batt,1
20,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
41,Male,0,0,3,(F3),Possession of Cocaine,0
24,Female,2,0,7,(M1),Aggravated Battery / Pregnant,0
36,Female,1,0,6,(F3),Possession of Cocaine,1
37,Male,0,0,6,(F3),Felony Driving While Lic Suspd,1
21,Female,0,0,1,(F3),Grand Theft in the 3rd Degree,0
27,Male,0,0,8,(F3),Felony Battery w/Prior Convict,1
30,Male,0,0,2,(M1),Battery,0
26,Male,0,0,2,(F3),Fleeing Or Attmp Eluding A Leo,1
42,Male,0,0,0,(M2),Battery,0
23,Male,0,0,8,(F3),Grand Theft in the 3rd Degree,1
43,Male,0,0,1,(F1),arrest case no charge,0
22,Male,0,0,3,(F3),Grand Theft in the 3rd Degree,0
55,Female,0,0,0,(M1),Battery,0
29,Male,0,0,0,(F3),Possession of Cocaine,0
44,Male,0,0,16,(F2),Deliver Cocaine,0
38,Male,0,0,0,(F3),Possession Of Alprazolam,1
33,Male,0,0,0,(M1),Battery,0
24,Male,0,0,1,(F3),arrest case no charge,1
23,Male,0,0,0,(M1),Battery,0
64,Female,0,0,0,(F3),Solicit Deliver Cocaine,0
48,Male,0,0,0,(M1),Battery,0
36,Male,0,0,1,(M1),DUI Level 0.15 Or Minor In Veh,0
32,Male,1,0,11,(F3),Driving While License Revoked,1
59,Male,0,0,0,(M1),DUI Property Damage/Injury,0
39,Female,0,0,0,(F3),Grand Theft (Motor Vehicle),1
30,Male,0,0,0,(M1),DUI Property Damage/Injury,0
22,Female,0,0,1,(M1),Battery,0
20,Male,0,0,2,(F3),arrest case no charge,1
21,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,1
24,Male,0,0,0,(F3),Poss Meth/Diox/Meth/Amp (MDMA),0
49,Male,0,0,2,(M2),Petit Theft,1
55,Male,0,0,10,(F3),Possession of Cocaine,0
50,Male,0,0,2,(F3),Possession Of Methamphetamine,0
30,Male,0,0,3,(M1),Battery,0
51,Male,0,0,12,(F3),Possession of Cocaine,1
21,Male,2,0,2,(M1),Dealing In Stolen Property,1
21,Male,0,1,1,(F2),arrest case no charge,1
24,Male,0,0,1,(F3),Grand Theft (Motor Vehicle),0
31,Male,0,0,1,(F3),Poss Unlaw Issue Driver Licenc,0
22,Male,0,0,2,(F3),False Ownership Info/Pawn Item,0
23,Male,0,0,2,(M1),Trespass On School Grounds,1
23,Male,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,0
32,Male,0,0,4,(F2),Burglary Unoccupied Dwelling,1
28,Male,0,0,11,(F3),Neglect Child / No Bodily Harm,1
28,Male,0,0,11,(F3),Neglect Child / No Bodily Harm,1
50,Male,0,1,16,(F3),arrest case no charge,1
24,Male,0,0,0,(F2),Burglary Unoccupied Dwelling,0
46,Male,0,0,1,(M2),Felony/Driving Under Influence,0
19,Female,0,0,1,(F3),arrest case no charge,1
31,Male,0,0,1,(M1),Battery,0
29,Male,0,0,3,(F3),arrest case no charge,1
41,Male,0,0,6,(F3),Grand Theft in the 3rd Degree,1
28,Male,0,0,4,(M1),Battery,1
21,Male,0,0,0,(F3),Uttering a Forged Instrument,0
29,Male,0,0,6,(F3),Uttering a Forged Instrument,1
49,Male,0,0,0,(F3),Offer Agree Secure/Lewd Act,0
59,Male,0,0,39,(F3),Burglary Structure Unoccup,0
36,Male,0,0,0,(F3),Possession of Cocaine,0
28,Male,0,0,7,(M2),arrest case no charge,0
26,Male,0,0,0,(F3),Uttering a Forged Instrument,0
36,Male,0,0,4,(F3),arrest case no charge,0
42,Male,0,0,0,(M1),Battery,0
43,Female,0,0,1,(F3),arrest case no charge,0
38,Male,0,0,4,(M1),Battery,0
30,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,0
22,Male,0,0,3,(F2),Burglary Dwelling Occupied,1
46,Male,0,0,0,(M1),Battery,1
54,Male,0,0,0,(M1),Battery,0
63,Male,0,0,1,(F3),arrest case no charge,0
38,Male,0,0,0,(F3),Cruelty Toward Child,1
36,Male,0,0,0,(F3),Possession of Cannabis,0
31,Male,0,0,11,(F3),False Imprisonment,0
27,Female,1,0,10,(M2),Driving License Suspended,1
22,Male,0,0,6,(F3),Crimin Mischief Damage $1000+,1
29,Male,0,0,11,(M2),Operating W/O Valid License,0
23,Male,0,0,6,(F3),Grand Theft in the 3rd Degree,1
39,Male,0,0,2,(M1),Driving Under The Influence,0
47,Male,0,0,0,(M1),Battery,0
26,Male,0,0,7,(F3),Grand Theft in the 3rd Degree,1
21,Female,0,0,0,(F2),Burglary Dwelling Assault/Batt,1
55,Male,0,0,12,(F3),arrest case no charge,0
63,Male,0,0,2,(M1),Viol Injunct Domestic Violence,0
27,Male,0,0,2,(F3),Possession of Cocaine,1
55,Male,0,0,27,(M1),Battery,0
60,Male,0,0,3,(F3),Felony/Driving Under Influence,0
57,Male,0,0,21,(M2),arrest case no charge,1
20,Female,0,0,0,(M1),Battery,0
24,Male,0,0,1,(F3),Uttering a Forged Instrument,0
54,Male,0,0,2,(M1),Battery,1
30,Male,0,0,2,(F3),Possession of Cocaine,1
26,Male,1,0,3,(M2),Petit Theft,0
26,Male,0,0,0,(F2),Harm Public Servant Or Family,1
37,Male,0,0,1,(M1),Battery,0
25,Male,0,0,4,(M2),Operating W/O Valid License,0
34,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
60,Male,0,0,7,(F3),Possession of Cocaine,0
48,Female,0,0,4,(F3),arrest case no charge,1
25,Male,1,1,2,(F3),Possession Of Methamphetamine,1
57,Male,0,0,0,(F3),Agg Assault W/int Com Fel Dome,1
26,Female,0,0,1,(M1),Battery,0
46,Male,0,0,2,(F3),"Poss 3,4 MDMA (Ecstasy)",0
21,Male,0,0,0,(F3),Burglary Conveyance Unoccup,1
32,Male,0,0,8,(F3),Uttering a Forged Instrument,0
25,Female,0,0,5,(F2),Agg Battery Grt/Bod/Harm,1
30,Male,0,0,14,(M2),arrest case no charge,0
20,Female,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0
35,Male,0,0,4,(F3),Possession of Cocaine,1
33,Female,0,0,2,(F3),Grand Theft (Motor Vehicle),1
18,Male,0,4,3,(F2),arrest case no charge,0
26,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,1
26,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,1
49,Male,0,0,10,(F3),Grand Theft in the 3rd Degree,1
53,Male,0,0,3,(F3),Felony Driving While Lic Suspd,0
29,Male,0,0,2,(M2),Petit Theft,0
39,Male,0,0,3,(F3),arrest case no charge,0
28,Male,0,0,6,(M2),arrest case no charge,1
53,Male,0,0,20,(F3),arrest case no charge,0
57,Male,0,0,1,(M1),DUI Level 0.15 Or Minor In Veh,0
44,Male,0,0,5,(F3),arrest case no charge,0
29,Male,1,0,3,(F3),arrest case no charge,1
29,Male,1,0,3,(F3),arrest case no charge,1
27,Male,0,0,0,(F7),Burglary Dwelling Armed,0
22,Male,0,0,2,(F3),Burglary Conveyance Unoccup,0
39,Male,0,0,4,(M2),Fail Register Vehicle,0
48,Male,0,0,0,(F3),Possession of Cocaine,0
29,Male,0,0,0,(M2),Disorderly Conduct,1
25,Male,0,0,1,(M1),Battery,1
67,Male,0,0,0,(F3),Cruelty Toward Child,0
29,Male,0,0,2,(M1),Agg Fleeing and Eluding,1
53,Female,0,0,3,(F3),Grand Theft in the 3rd Degree,0
23,Male,0,0,1,(F3),"Poss3,4 Methylenedioxymethcath",0
49,Male,0,0,0,(F3),Possession of Cocaine,0
56,Female,0,0,8,(F3),DWI w/Inj Susp Lic / Habit Off,0
44,Female,0,0,0,(M1),Driving Under The Influence,1
28,Male,0,0,3,(F3),Deliver Cannabis,0
55,Female,0,0,0,(F2),Aggravated Battery / Pregnant,0
26,Male,0,1,10,(F3),Resist Officer w/Violence,1
51,Male,0,0,2,(F3),Grand Theft in the 3rd Degree,1
46,Male,0,0,0,(M1),Battery,1
30,Male,0,0,1,(F3),Possession of Cocaine,1
48,Female,0,0,0,(F3),Tampering With Physical Evidence,1
45,Male,0,0,6,(F3),arrest case no charge,0
24,Male,0,0,1,(M1),Battery,0
77,Male,0,0,1,(M2),Driving License Suspended,1
21,Male,2,0,2,(F3),Grand Theft in the 3rd Degree,1
46,Male,0,0,11,(F3),arrest case no charge,1
54,Male,0,0,4,(F1),Sex Batt Faml/Cust Vict 12-17Y,1
54,Male,0,0,3,(F3),Manufacture Cannabis,0
26,Male,0,0,15,(F2),arrest case no charge,0
23,Male,1,0,8,(F3),Burglary Structure Unoccup,1
27,Male,0,0,1,(F7),arrest case no charge,0
21,Male,0,0,2,(F3),arrest case no charge,0
38,Female,0,0,0,(M1),DUI Property Damage/Injury,0
39,Male,0,0,2,(F3),arrest case no charge,0
35,Male,0,0,13,(F3),Driving While License Revoked,0
20,Male,0,0,1,(F2),arrest case no charge,0
29,Male,0,0,1,(M1),Battery,1
30,Male,0,1,9,(M1),Viol Prot Injunc Repeat Viol,1
29,Male,0,0,2,(F3),arrest case no charge,0
41,Male,0,0,6,(F2),Poss Cocaine/Intent To Del/Sel,1
32,Male,0,0,1,(M1),Battery,0
48,Male,0,0,12,(M2),arrest case no charge,0
39,Male,0,0,2,(F3),arrest case no charge,0
52,Male,0,0,0,(M1),Battery,1
30,Male,0,0,0,(F3),Grand Theft in the 3rd Degree,0
31,Male,1,0,3,(F3),Grand Theft in the 3rd Degree,1
30,Male,0,0,2,(F3),arrest case no charge,0
22,Male,0,0,1,(F3),Possession Of Alprazolam,1
44,Male,0,0,3,(M1),Petit Theft $100- $300,0
56,Male,0,0,4,(M1),Battery,1
46,Female,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,0
52,Female,0,0,23,(F3),arrest case no charge,1
29,Male,0,0,7,(F3),Poss Tetrahydrocannabinols,1
26,Female,0,0,0,(M1),Battery,0
22,Female,0,0,0,(F3),Grand Theft in the 3rd Degree,0
32,Male,0,0,1,(F3),Uttering Forged Credit Card,0
32,Male,0,0,0,(M1),Driving Under The Influence,0
39,Male,0,0,8,(F1),Lewd or Lascivious Molestation,0
35,Male,0,0,9,(F3),Possession of Cannabis,0
26,Male,0,0,1,(M1),Battery,0
